transaction_id,user_id,transaction_type_id,amount,transaction_date
TX0018008,USR02487,TX_TRF,1638097.21,2026-03-01
TX0018009,USR02487,TX_TRF,1879537.63,2026-03-25
TX0018010,USR02487,TX_TRF,213273.53,2026-03-13
TX0018011,USR02487,TX_QR,99761.23,2026-03-17
TX0018012,USR02487,TX_TRF,1674535.17,2026-03-22
TX0018013,USR02487,TX_QR,1252878.48,2026-03-26
TX0018014,USR02487,TX_QR,1912545.59,2026-03-08
TX0018015,USR02487,TX_TRF,1390081.58,2026-03-16
TX0018016,USR02489,TX_TRF,1401903.25,2026-03-13
TX0018017,USR02489,TX_TRF,416413.82,2026-03-19
TX0018018,USR02489,TX_QR,1688987.88,2026-03-28
TX0018019,USR02489,TX_QR,831049.16,2026-03-16
TX0018020,USR02489,TX_QR,48323.48,2026-03-17
TX0018021,USR02489,TX_QR,262393.13,2026-03-22
TX0018022,USR02489,TX_TRF,1106540.49,2026-03-31
TX0018023,USR02490,TX_TRF,1141231.5,2026-03-19
TX0018024,USR02490,TX_QR,1303604.07,2026-03-04
TX0018025,USR02490,TX_TRF,975029.13,2026-03-07
TX0018026,USR02491,TX_SAV,42327052.14,2026-05-18
TX0018027,USR02491,TX_TRF,622517.74,2026-06-12
TX0018028,USR02491,TX_QR,1832264.87,2026-06-14
TX0018029,USR02491,TX_TRF,1376196.95,2026-05-21
TX0018030,USR02491,TX_QR,1579783.88,2026-05-27
TX0018031,USR02491,TX_TRF,1358321.1,2026-06-05
TX0018032,USR02491,TX_TRF,1383808.9,2026-06-10
TX0018033,USR02491,TX_TRF,1918601.29,2026-06-21
TX0018034,USR02491,TX_TRF,1047258.55,2026-06-29
TX0018035,USR02491,TX_TRF,712381.24,2026-06-21
TX0018036,USR02493,TX_SAV,12931756.39,2026-01-20
TX0018037,USR02493,TX_QR,1224478.01,2026-03-21
TX0018038,USR02493,TX_QR,1982128.56,2026-03-23
TX0018039,USR02493,TX_TRF,482126.31,2026-04-01
TX0018040,USR02493,TX_TRF,731348.26,2026-03-28
TX0018041,USR02493,TX_QR,1270707.53,2026-03-22
TX0018042,USR02493,TX_QR,1074419.08,2026-05-04
TX0018043,USR02493,TX_QR,1448959.52,2026-04-18
TX0018044,USR02493,TX_TRF,1749156.29,2026-04-17
TX0018045,USR02493,TX_QR,10472.85,2026-04-14
TX0018046,USR02493,TX_TRF,1806694.73,2026-05-29
TX0018047,USR02493,TX_TRF,403001.19,2026-06-03
TX0018048,USR02493,TX_TRF,745143.73,2026-05-19
TX0018049,USR02493,TX_QR,1215158.34,2026-05-14
TX0018050,USR02493,TX_QR,1526342.27,2026-05-24
TX0018051,USR02493,TX_QR,1217445.62,2026-06-12
TX0018052,USR02493,TX_TRF,1609384.15,2026-06-19
TX0018053,USR02495,TX_SAV,16651684.42,2026-06-05
TX0018054,USR02496,TX_TRF,1795951.4,2026-05-19
TX0018055,USR02496,TX_QR,410010.49,2026-05-15
TX0018056,USR02496,TX_TRF,1202980.69,2026-05-17
TX0018057,USR02496,TX_TRF,1251282.99,2026-05-16
TX0018058,USR02497,TX_SAV,27760387.78,2026-01-18
TX0018059,USR02497,TX_TRF,931044.55,2026-02-23
TX0018060,USR02497,TX_TRF,1589962.26,2026-03-09
TX0018061,USR02497,TX_QR,538618.17,2026-02-16
TX0018062,USR02497,TX_TRF,950379.77,2026-03-04
TX0018063,USR02497,TX_TRF,741373.75,2026-02-17
TX0018064,USR02497,TX_QR,427431.44,2026-02-21
TX0018065,USR02497,TX_TRF,424869.09,2026-02-19
TX0018066,USR02497,TX_TRF,719690.46,2026-03-19
TX0018067,USR02497,TX_TRF,308592.54,2026-04-02
TX0018068,USR02497,TX_QR,1525471.83,2026-04-06
TX0018069,USR02497,TX_QR,1533198.24,2026-03-22
TX0018070,USR02497,TX_TRF,651624.6,2026-03-20
TX0018071,USR02497,TX_TRF,79687.68,2026-05-02
TX0018072,USR02497,TX_QR,1880866.98,2026-04-30
TX0018073,USR02497,TX_QR,269436.76,2026-05-08
TX0018074,USR02497,TX_QR,966365.08,2026-05-05
TX0018075,USR02497,TX_TRF,1452811.53,2026-05-12
TX0018076,USR02497,TX_TRF,651700.74,2026-04-28
TX0018077,USR02497,TX_TRF,708809.42,2026-05-01
TX0018078,USR02497,TX_QR,1637019.19,2026-06-04
TX0018079,USR02497,TX_QR,42195.75,2026-06-13
TX0018080,USR02497,TX_QR,1823263.48,2026-05-21
TX0018081,USR02497,TX_TRF,150784.95,2026-06-26
TX0018082,USR02497,TX_TRF,254888.75,2026-06-27
TX0018083,USR02497,TX_TRF,672421.79,2026-06-21
TX0018084,USR02497,TX_QR,1936458.51,2026-06-28
TX0018085,USR02498,TX_SAV,41456169.78,2026-03-11
TX0018086,USR02498,TX_TRF,626995.7,2026-04-16
TX0018087,USR02498,TX_TRF,1097811.59,2026-03-27
TX0018088,USR02498,TX_QR,210813.06,2026-04-12
TX0018089,USR02498,TX_QR,1202401.77,2026-04-14
TX0018090,USR02498,TX_TRF,253315.91,2026-04-07
TX0018091,USR02498,TX_QR,1425742.48,2026-03-23
TX0018092,USR02498,TX_TRF,338944.85,2026-03-31
TX0018093,USR02498,TX_TRF,1232135.55,2026-05-06
TX0018094,USR02498,TX_QR,423048.48,2026-05-19
TX0018095,USR02498,TX_QR,1419122.07,2026-05-12
TX0018096,USR02498,TX_TRF,1414392.47,2026-04-30
TX0018097,USR02498,TX_TRF,286634.24,2026-04-25
TX0018098,USR02498,TX_QR,1193749.79,2026-04-26
TX0018099,USR02498,TX_TRF,1689940.18,2026-05-22
TX0018100,USR02498,TX_TRF,145218.51,2026-06-08
TX0018101,USR02498,TX_TRF,405500.91,2026-06-02
TX0018102,USR02498,TX_TRF,1676704.23,2026-06-30
TX0018103,USR02500,TX_TRF,243842.24,2026-02-16
TX0018104,USR02500,TX_QR,1493679.34,2026-02-09
TX0018105,USR02500,TX_QR,275299.68,2026-01-31
TX0018106,USR02500,TX_TRF,286152.1,2026-02-06
TX0018107,USR02500,TX_QR,1330102.87,2026-02-09
TX0018108,USR02500,TX_TRF,488783.94,2026-01-30
TX0018109,USR02500,TX_TRF,728524.63,2026-03-16
TX0018110,USR02500,TX_TRF,1887753.61,2026-03-20
TX0018111,USR02500,TX_QR,515678.31,2026-03-22
TX0018112,USR02500,TX_QR,1285555.36,2026-03-04
TX0018113,USR02500,TX_TRF,674473.18,2026-02-28
TX0018114,USR02500,TX_QR,779401.33,2026-03-28
TX0018115,USR02500,TX_TRF,582030.15,2026-04-14
TX0018116,USR02500,TX_TRF,637072.4,2026-03-24
TX0018117,USR02500,TX_TRF,1955938.44,2026-04-17
TX0018118,USR02500,TX_QR,1320536.89,2026-05-05
TX0018119,USR02500,TX_QR,1293805.28,2026-04-23
TX0018120,USR02500,TX_TRF,620295.53,2026-04-25
TX0018121,USR02500,TX_QR,1800853.98,2026-04-30
TX0018122,USR02501,TX_SAV,48316722.06,2026-04-14
TX0018123,USR02504,TX_SAV,26008979.83,2026-05-04
TX0018124,USR02504,TX_QR,1011272.3,2026-06-24
TX0018125,USR02504,TX_TRF,615435.85,2026-06-08
TX0018126,USR02504,TX_TRF,1218070.54,2026-06-11
TX0018127,USR02504,TX_TRF,1299379.6,2026-06-10
TX0018128,USR02504,TX_TRF,27626.56,2026-06-09
TX0018129,USR02505,TX_TRF,541560.16,2026-04-27
TX0018130,USR02505,TX_QR,1318810.7,2026-05-23
TX0018131,USR02505,TX_TRF,1419849.55,2026-05-20
TX0018132,USR02505,TX_QR,178968.32,2026-05-07
TX0018133,USR02506,TX_SAV,41830038.37,2026-03-14
TX0018134,USR02506,TX_QR,496390.36,2026-04-13
TX0018135,USR02506,TX_QR,980746.06,2026-04-14
TX0018136,USR02506,TX_QR,1110458.99,2026-04-19
TX0018137,USR02506,TX_QR,499132.14,2026-04-18
TX0018138,USR02506,TX_QR,1056793.7,2026-05-22
TX0018139,USR02506,TX_TRF,857420.34,2026-05-10
TX0018140,USR02506,TX_QR,1729235.85,2026-05-08
TX0018141,USR02506,TX_TRF,864577.46,2026-05-27
TX0018142,USR02506,TX_TRF,667056.1,2026-05-28
TX0018143,USR02506,TX_TRF,1545678.08,2026-06-29
TX0018144,USR02508,TX_SAV,48098371.18,2026-04-04
TX0018145,USR02508,TX_QR,258265.95,2026-05-16
TX0018146,USR02508,TX_TRF,1989816.94,2026-05-20
TX0018147,USR02508,TX_TRF,320295.22,2026-05-27
TX0018148,USR02508,TX_TRF,1065621.25,2026-05-03
TX0018149,USR02508,TX_QR,806933.16,2026-06-08
TX0018150,USR02508,TX_QR,311364.49,2026-06-02
TX0018151,USR02508,TX_TRF,1806978.13,2026-06-28
TX0018152,USR02508,TX_TRF,993695.51,2026-06-25
TX0018153,USR02508,TX_QR,1482841.09,2026-06-16
TX0018154,USR02513,TX_TRF,791064.93,2026-04-17
TX0018155,USR02513,TX_QR,160341.31,2026-04-24
TX0018156,USR02513,TX_TRF,1589322.44,2026-04-30
TX0018157,USR02513,TX_TRF,280475.32,2026-04-21
TX0018158,USR02513,TX_QR,1672072.68,2026-04-21
TX0018159,USR02513,TX_TRF,121663.39,2026-04-05
TX0018160,USR02513,TX_QR,34747.42,2026-04-07
TX0018161,USR02513,TX_QR,1490097.24,2026-04-22
TX0018162,USR02514,TX_QR,846370.5,2026-02-14
TX0018163,USR02514,TX_QR,1205108.9,2026-01-21
TX0018164,USR02514,TX_QR,401974.19,2026-02-11
TX0018165,USR02514,TX_QR,413583.96,2026-02-12
TX0018166,USR02514,TX_QR,1708565.96,2026-01-25
TX0018167,USR02514,TX_QR,906278.93,2026-01-21
TX0018168,USR02514,TX_QR,532670.67,2026-01-26
TX0018169,USR02514,TX_QR,331954.2,2026-06-14
TX0018170,USR02514,TX_TRF,1477457.31,2026-06-17
TX0018171,USR02514,TX_TRF,1976296.4,2026-06-02
TX0018172,USR02515,TX_QR,130446.34,2026-05-12
TX0018173,USR02515,TX_QR,23927.7,2026-05-16
TX0018174,USR02515,TX_TRF,1037042.72,2026-05-09
TX0018175,USR02515,TX_QR,46976.91,2026-05-13
TX0018176,USR02515,TX_QR,1576126.68,2026-04-26
TX0018177,USR02515,TX_QR,265566.96,2026-05-20
TX0018178,USR02515,TX_TRF,1011350.71,2026-06-19
TX0018179,USR02515,TX_TRF,1372384.42,2026-06-05
TX0018180,USR02515,TX_TRF,518871.93,2026-06-17
TX0018181,USR02515,TX_TRF,788351.57,2026-06-01
TX0018182,USR02515,TX_TRF,1456996.42,2026-05-30
TX0018183,USR02515,TX_QR,1644761.54,2026-06-03
TX0018184,USR02516,TX_TRF,123813.05,2026-03-17
TX0018185,USR02516,TX_TRF,582980.13,2026-04-06
TX0018186,USR02516,TX_QR,424786.78,2026-03-30
TX0018187,USR02516,TX_QR,254912.87,2026-04-05
TX0018188,USR02516,TX_QR,400527.67,2026-04-02
TX0018189,USR02516,TX_QR,1964626.2,2026-04-10
TX0018190,USR02516,TX_QR,691031.88,2026-04-05
TX0018191,USR02516,TX_QR,1523564.62,2026-03-27
TX0018192,USR02516,TX_QR,812183.44,2026-04-20
TX0018193,USR02516,TX_TRF,1507814.25,2026-05-04
TX0018194,USR02516,TX_QR,1567268.2,2026-04-13
TX0018195,USR02516,TX_QR,1272539.74,2026-04-12
TX0018196,USR02516,TX_TRF,982791.46,2026-04-24
TX0018197,USR02516,TX_TRF,903114.34,2026-04-25
TX0018198,USR02516,TX_TRF,252304.33,2026-05-07
TX0018199,USR02516,TX_TRF,315997.52,2026-05-04
TX0018200,USR02516,TX_QR,407314.84,2026-06-09
TX0018201,USR02516,TX_QR,171921.46,2026-06-09
TX0018202,USR02516,TX_QR,1207641.66,2026-05-30
TX0018203,USR02516,TX_QR,653040.86,2026-06-07
TX0018204,USR02516,TX_QR,1745661.6,2026-06-04
TX0018205,USR02516,TX_TRF,1854969.69,2026-05-23
TX0018206,USR02516,TX_TRF,1075230.12,2026-06-03
TX0018207,USR02516,TX_TRF,896724.4,2026-06-06
TX0018208,USR02517,TX_QR,10179.59,2026-01-24
TX0018209,USR02517,TX_TRF,1091284.74,2026-01-22
TX0018210,USR02517,TX_TRF,1644230.0,2026-01-21
TX0018211,USR02517,TX_QR,123966.28,2026-01-17
TX0018212,USR02517,TX_QR,581464.93,2026-02-14
TX0018213,USR02517,TX_TRF,685425.06,2026-01-25
TX0018214,USR02517,TX_TRF,774787.76,2026-01-26
TX0018215,USR02517,TX_QR,25923.84,2026-04-28
TX0018216,USR02517,TX_TRF,1252406.98,2026-04-25
TX0018217,USR02517,TX_QR,923701.37,2026-05-13
TX0018218,USR02517,TX_QR,1971974.17,2026-05-01
TX0018219,USR02517,TX_TRF,1633705.24,2026-04-26
TX0018220,USR02517,TX_TRF,232721.63,2026-05-02
TX0018221,USR02517,TX_TRF,868493.01,2026-05-08
TX0018222,USR02517,TX_QR,1266441.52,2026-06-26
TX0018223,USR02518,TX_QR,604513.14,2026-01-16
TX0018224,USR02518,TX_TRF,31503.07,2026-02-02
TX0018225,USR02518,TX_QR,377033.56,2026-01-17
TX0018226,USR02518,TX_TRF,573562.04,2026-01-16
TX0018227,USR02518,TX_QR,1213376.75,2026-01-17
TX0018228,USR02518,TX_TRF,514321.26,2026-01-19
TX0018229,USR02518,TX_QR,59670.14,2026-01-20
TX0018230,USR02518,TX_TRF,821427.83,2026-01-19
TX0018231,USR02518,TX_QR,1597213.13,2026-03-08
TX0018232,USR02518,TX_TRF,329907.13,2026-03-17
TX0018233,USR02518,TX_TRF,122325.59,2026-03-08
TX0018234,USR02518,TX_QR,1843690.51,2026-04-01
TX0018235,USR02518,TX_QR,538688.77,2026-03-15
TX0018236,USR02518,TX_QR,378090.2,2026-03-25
TX0018237,USR02518,TX_QR,1149090.45,2026-03-13
TX0018238,USR02518,TX_QR,1257303.51,2026-03-16
TX0018239,USR02518,TX_TRF,547855.78,2026-06-22
TX0018240,USR02518,TX_QR,1018692.3,2026-06-27
TX0018241,USR02518,TX_QR,61121.17,2026-06-24
TX0018242,USR02519,TX_SAV,25830529.59,2026-02-12
TX0018243,USR02519,TX_QR,1922686.69,2026-04-05
TX0018244,USR02519,TX_TRF,944380.61,2026-03-15
TX0018245,USR02519,TX_QR,1115637.49,2026-03-16
TX0018246,USR02519,TX_TRF,684104.68,2026-03-12
TX0018247,USR02519,TX_TRF,1221577.24,2026-03-23
TX0018248,USR02519,TX_TRF,176123.01,2026-03-19
TX0018249,USR02519,TX_QR,803407.94,2026-06-26
TX0018250,USR02519,TX_QR,928855.29,2026-06-26
TX0018251,USR02519,TX_QR,1694031.81,2026-06-15
TX0018252,USR02519,TX_TRF,701266.22,2026-06-30
TX0018253,USR02519,TX_QR,1987957.35,2026-06-11
TX0018254,USR02519,TX_TRF,1997816.49,2026-06-13
TX0018255,USR02520,TX_QR,1115762.51,2026-05-05
TX0018256,USR02520,TX_QR,1327830.74,2026-05-03
TX0018257,USR02520,TX_QR,256716.62,2026-05-17
TX0018258,USR02520,TX_QR,559582.91,2026-04-30
TX0018259,USR02520,TX_QR,1618641.97,2026-04-20
TX0018260,USR02520,TX_TRF,300620.5,2026-04-26
TX0018261,USR02521,TX_TRF,129279.63,2026-01-11
TX0018262,USR02521,TX_QR,1518102.85,2026-01-19
TX0018263,USR02521,TX_QR,851612.23,2026-01-24
TX0018264,USR02522,TX_TRF,502617.25,2026-04-26
TX0018265,USR02522,TX_TRF,1729279.03,2026-04-09
TX0018266,USR02522,TX_TRF,1233017.92,2026-04-12
TX0018267,USR02522,TX_TRF,672333.81,2026-04-25
TX0018268,USR02522,TX_QR,339528.3,2026-04-02
TX0018269,USR02522,TX_QR,1740630.25,2026-04-27
TX0018270,USR02522,TX_QR,1784427.25,2026-05-22
TX0018271,USR02522,TX_QR,1568834.27,2026-05-01
TX0018272,USR02522,TX_TRF,1069594.41,2026-05-01
TX0018273,USR02522,TX_QR,1349812.6,2026-05-27
TX0018274,USR02522,TX_TRF,124579.89,2026-05-10
TX0018275,USR02522,TX_TRF,1609492.47,2026-05-27
TX0018276,USR02522,TX_TRF,1263321.23,2026-05-06
TX0018277,USR02522,TX_QR,1520490.42,2026-05-25
TX0018278,USR02523,TX_TRF,1023585.55,2026-04-19
TX0018279,USR02523,TX_TRF,1355875.29,2026-04-08
TX0018280,USR02523,TX_TRF,1798591.99,2026-04-13
TX0018281,USR02523,TX_TRF,1367267.62,2026-03-27
TX0018282,USR02523,TX_QR,578967.42,2026-03-28
TX0018283,USR02523,TX_TRF,1466541.52,2026-03-26
TX0018284,USR02523,TX_QR,14613.23,2026-04-10
TX0018285,USR02523,TX_QR,1076928.8,2026-05-20
TX0018286,USR02523,TX_TRF,1572853.99,2026-04-25
TX0018287,USR02523,TX_QR,1871576.46,2026-04-30
TX0018288,USR02523,TX_TRF,1882478.33,2026-05-19
TX0018289,USR02524,TX_QR,1754911.02,2026-04-24
TX0018290,USR02524,TX_TRF,1431152.64,2026-04-17
TX0018291,USR02524,TX_TRF,1421807.65,2026-04-20
TX0018292,USR02524,TX_TRF,1516782.49,2026-04-15
TX0018293,USR02524,TX_TRF,1885495.51,2026-05-07
TX0018294,USR02524,TX_QR,592010.21,2026-05-07
TX0018295,USR02524,TX_QR,381365.53,2026-04-28
TX0018296,USR02524,TX_QR,1488805.57,2026-05-21
TX0018297,USR02524,TX_TRF,765612.57,2026-06-02
TX0018298,USR02524,TX_TRF,1801629.92,2026-05-29
TX0018299,USR02524,TX_TRF,105325.45,2026-05-16
TX0018300,USR02524,TX_QR,566828.83,2026-05-18
TX0018301,USR02524,TX_TRF,494048.89,2026-05-15
TX0018302,USR02524,TX_TRF,34519.54,2026-05-30
TX0018303,USR02524,TX_QR,1143948.45,2026-05-23
TX0018304,USR02525,TX_TRF,417408.12,2026-06-23
TX0018305,USR02525,TX_QR,1230997.36,2026-06-12
TX0018306,USR02525,TX_QR,229113.06,2026-06-08
TX0018307,USR02525,TX_QR,472088.41,2026-06-25
TX0018308,USR02525,TX_QR,1085031.19,2026-06-02
TX0018309,USR02525,TX_TRF,1452704.91,2026-06-03
TX0018310,USR02525,TX_TRF,745370.11,2026-06-04
TX0018311,USR02527,TX_SAV,28163966.64,2026-02-26
TX0018312,USR02527,TX_TRF,566285.57,2026-04-10
TX0018313,USR02527,TX_QR,1584016.75,2026-04-18
TX0018314,USR02527,TX_QR,1022920.66,2026-04-04
TX0018315,USR02527,TX_QR,1981470.89,2026-05-03
TX0018316,USR02527,TX_QR,1286088.57,2026-05-14
TX0018317,USR02527,TX_TRF,602615.14,2026-05-17
TX0018318,USR02527,TX_TRF,1518953.48,2026-05-11
TX0018319,USR02527,TX_TRF,1058315.63,2026-05-13
TX0018320,USR02527,TX_TRF,1779168.6,2026-06-22
TX0018321,USR02527,TX_TRF,510082.85,2026-06-01
TX0018322,USR02527,TX_TRF,1815770.5,2026-06-01
TX0018323,USR02527,TX_TRF,856906.52,2026-06-14
TX0018324,USR02527,TX_TRF,907738.11,2026-06-04
TX0018325,USR02527,TX_TRF,73120.64,2026-06-06
TX0018326,USR02527,TX_QR,165588.3,2026-06-10
TX0018327,USR02527,TX_TRF,620028.38,2026-06-03
TX0018328,USR02529,TX_QR,802430.55,2026-04-21
TX0018329,USR02529,TX_TRF,1017092.37,2026-04-07
TX0018330,USR02529,TX_TRF,1683195.12,2026-04-13
TX0018331,USR02529,TX_TRF,185684.84,2026-04-12
TX0018332,USR02529,TX_QR,465310.86,2026-05-25
TX0018333,USR02529,TX_QR,101767.33,2026-05-25
TX0018334,USR02529,TX_QR,1646262.27,2026-05-31
TX0018335,USR02529,TX_TRF,1746366.96,2026-05-15
TX0018336,USR02529,TX_QR,623929.62,2026-05-22
TX0018337,USR02529,TX_QR,235924.31,2026-05-18
TX0018338,USR02533,TX_SAV,41280779.09,2026-03-12
TX0018339,USR02533,TX_TRF,920535.95,2026-05-16
TX0018340,USR02533,TX_QR,1658680.41,2026-04-25
TX0018341,USR02533,TX_TRF,1217909.2,2026-05-06
TX0018342,USR02533,TX_TRF,1846323.94,2026-05-02
TX0018343,USR02533,TX_QR,1689626.11,2026-05-08
TX0018344,USR02533,TX_TRF,169593.72,2026-04-23
TX0018345,USR02533,TX_QR,1288741.9,2026-04-27
TX0018346,USR02533,TX_TRF,1134373.08,2026-06-01
TX0018347,USR02533,TX_QR,1704565.88,2026-05-30
TX0018348,USR02533,TX_TRF,625932.08,2026-05-29
TX0018349,USR02533,TX_TRF,1813423.97,2026-06-12
TX0018350,USR02534,TX_TRF,1894511.18,2026-03-08
TX0018351,USR02534,TX_TRF,58803.74,2026-03-21
TX0018352,USR02534,TX_QR,1114613.41,2026-03-07
TX0018353,USR02534,TX_QR,713688.93,2026-03-13
TX0018354,USR02534,TX_TRF,674395.02,2026-02-25
TX0018355,USR02535,TX_TRF,1231723.09,2026-05-12
TX0018356,USR02535,TX_TRF,369768.34,2026-05-10
TX0018357,USR02535,TX_TRF,918997.7,2026-05-24
TX0018358,USR02535,TX_TRF,1514260.21,2026-05-15
TX0018359,USR02535,TX_TRF,525828.43,2026-05-06
TX0018360,USR02537,TX_SAV,9105742.86,2026-02-27
TX0018361,USR02537,TX_QR,1178094.68,2026-04-27
TX0018362,USR02537,TX_QR,37297.66,2026-04-25
TX0018363,USR02537,TX_QR,545259.06,2026-04-05
TX0018364,USR02537,TX_TRF,1290485.22,2026-04-29
TX0018365,USR02537,TX_TRF,196438.88,2026-05-07
TX0018366,USR02537,TX_TRF,1069828.22,2026-05-17
TX0018367,USR02537,TX_TRF,252893.25,2026-05-23
TX0018368,USR02537,TX_QR,997326.6,2026-05-25
TX0018369,USR02537,TX_QR,891736.23,2026-05-03
TX0018370,USR02537,TX_TRF,208251.21,2026-05-03
TX0018371,USR02537,TX_TRF,360442.52,2026-05-08
TX0018372,USR02537,TX_TRF,1515481.46,2026-05-31
TX0018373,USR02537,TX_QR,201444.77,2026-06-10
TX0018374,USR02537,TX_TRF,1408153.55,2026-06-05
TX0018375,USR02537,TX_TRF,1854874.12,2026-06-23
TX0018376,USR02537,TX_QR,1696298.26,2026-06-15
TX0018377,USR02537,TX_QR,555647.45,2026-06-15
TX0018378,USR02537,TX_QR,1603179.82,2026-06-06
TX0018379,USR02537,TX_QR,1418687.86,2026-06-02
TX0018380,USR02538,TX_TRF,203474.67,2026-05-30
TX0018381,USR02538,TX_QR,1012669.66,2026-05-12
TX0018382,USR02538,TX_QR,1859071.5,2026-05-11
TX0018383,USR02538,TX_QR,1518925.83,2026-05-27
TX0018384,USR02538,TX_TRF,1375607.35,2026-05-24
TX0018385,USR02538,TX_QR,674690.47,2026-05-19
TX0018386,USR02540,TX_SAV,46914816.83,2026-04-18
TX0018387,USR02540,TX_QR,1953035.61,2026-05-19
TX0018388,USR02540,TX_QR,83250.9,2026-05-06
TX0018389,USR02540,TX_QR,234955.85,2026-05-26
TX0018390,USR02540,TX_QR,186751.68,2026-05-22
TX0018391,USR02540,TX_TRF,932818.73,2026-06-11
TX0018392,USR02540,TX_TRF,1856779.75,2026-06-23
TX0018393,USR02540,TX_QR,399874.46,2026-06-04
TX0018394,USR02540,TX_QR,1207629.11,2026-06-24
TX0018395,USR02541,TX_QR,604788.5,2026-03-02
TX0018396,USR02541,TX_QR,715796.76,2026-02-28
TX0018397,USR02541,TX_QR,329781.6,2026-02-18
TX0018398,USR02542,TX_QR,1022455.67,2026-05-09
TX0018399,USR02542,TX_QR,532557.58,2026-05-12
TX0018400,USR02542,TX_QR,442962.85,2026-05-03
TX0018401,USR02542,TX_TRF,1662555.5,2026-04-26
TX0018402,USR02544,TX_SAV,25747870.21,2026-04-19
TX0018403,USR02545,TX_SAV,47205922.98,2026-05-25
TX0018404,USR02546,TX_QR,749577.75,2026-02-17
TX0018405,USR02546,TX_QR,1744588.13,2026-02-23
TX0018406,USR02546,TX_TRF,708501.02,2026-02-20
TX0018407,USR02546,TX_TRF,1847175.61,2026-03-01
TX0018408,USR02546,TX_TRF,1537495.71,2026-02-18
TX0018409,USR02546,TX_TRF,722923.28,2026-03-01
TX0018410,USR02546,TX_TRF,1262475.8,2026-02-25
TX0018411,USR02546,TX_QR,1159045.41,2026-03-05
TX0018412,USR02546,TX_QR,284232.35,2026-04-13
TX0018413,USR02546,TX_TRF,1475079.05,2026-03-19
TX0018414,USR02546,TX_QR,1604053.73,2026-04-14
TX0018415,USR02546,TX_TRF,734128.79,2026-03-25
TX0018416,USR02546,TX_QR,172464.51,2026-04-12
TX0018417,USR02549,TX_TRF,778318.52,2026-05-03
TX0018418,USR02549,TX_QR,308974.82,2026-04-25
TX0018419,USR02549,TX_TRF,412812.45,2026-05-15
TX0018420,USR02549,TX_QR,354197.85,2026-05-17
TX0018421,USR02550,TX_SAV,7769648.63,2026-03-08
TX0018422,USR02550,TX_TRF,1306309.07,2026-04-07
TX0018423,USR02550,TX_TRF,1585110.32,2026-04-16
TX0018424,USR02550,TX_QR,1912918.67,2026-04-09
TX0018425,USR02550,TX_TRF,100506.57,2026-04-05
TX0018426,USR02550,TX_TRF,500976.31,2026-04-09
TX0018427,USR02550,TX_QR,176457.44,2026-03-25
TX0018428,USR02550,TX_TRF,1171422.09,2026-04-28
TX0018429,USR02550,TX_TRF,648858.18,2026-04-23
TX0018430,USR02550,TX_QR,845059.01,2026-05-07
TX0018431,USR02550,TX_QR,526961.04,2026-04-29
TX0018432,USR02550,TX_QR,1461826.08,2026-05-18
TX0018433,USR02550,TX_TRF,958661.41,2026-06-14
TX0018434,USR02550,TX_TRF,1086593.12,2026-05-19
TX0018435,USR02550,TX_QR,714764.22,2026-06-11
TX0018436,USR02550,TX_TRF,258943.14,2026-06-09
TX0018437,USR02550,TX_QR,1920363.34,2026-05-30
TX0018438,USR02550,TX_QR,420159.06,2026-06-07
TX0018439,USR02550,TX_QR,285925.04,2026-05-30
TX0018440,USR02552,TX_SAV,48359734.33,2026-03-20
TX0018441,USR02552,TX_TRF,1484352.34,2026-04-15
TX0018442,USR02552,TX_TRF,1296017.29,2026-04-18
TX0018443,USR02552,TX_TRF,1721155.88,2026-04-12
TX0018444,USR02552,TX_TRF,180452.55,2026-04-17
TX0018445,USR02552,TX_TRF,826659.68,2026-04-27
TX0018446,USR02552,TX_TRF,1579960.55,2026-04-28
TX0018447,USR02552,TX_QR,1482115.83,2026-05-29
TX0018448,USR02552,TX_QR,1623176.66,2026-05-20
TX0018449,USR02552,TX_TRF,1734498.26,2026-05-28
TX0018450,USR02552,TX_TRF,1804919.0,2026-05-09
TX0018451,USR02552,TX_QR,170953.3,2026-05-28
TX0018452,USR02552,TX_QR,32940.1,2026-05-25
TX0018453,USR02552,TX_TRF,1569444.98,2026-06-23
TX0018454,USR02552,TX_TRF,790074.36,2026-06-15
TX0018455,USR02552,TX_TRF,788231.34,2026-06-07
TX0018456,USR02552,TX_TRF,1226931.65,2026-06-22
TX0018457,USR02552,TX_QR,763728.09,2026-06-16
TX0018458,USR02553,TX_QR,968523.43,2026-05-12
TX0018459,USR02553,TX_TRF,1153708.18,2026-05-20
TX0018460,USR02553,TX_TRF,278244.67,2026-05-14
TX0018461,USR02553,TX_TRF,1711606.47,2026-05-30
TX0018462,USR02553,TX_QR,397050.29,2026-05-31
TX0018463,USR02553,TX_QR,1005961.41,2026-05-12
TX0018464,USR02553,TX_QR,356546.03,2026-05-24
TX0018465,USR02553,TX_TRF,99037.06,2026-05-23
TX0018466,USR02555,TX_TRF,729898.5,2026-02-21
TX0018467,USR02555,TX_QR,1298071.91,2026-02-27
TX0018468,USR02555,TX_TRF,785764.04,2026-03-08
TX0018469,USR02555,TX_QR,1836020.8,2026-02-15
TX0018470,USR02555,TX_QR,1867157.33,2026-03-05
TX0018471,USR02555,TX_QR,1227542.2,2026-04-01
TX0018472,USR02555,TX_TRF,1289089.03,2026-04-02
