event_id,user_id,event_name,timestamp
EVT0013269,USR03111,5_Account_Created,2026-02-26 08:21:00
EVT0013270,USR03112,1_Download_App,2026-01-08 12:20:00
EVT0013271,USR03112,2_Input_OTP,2026-01-08 12:21:00
EVT0013272,USR03112,3_Scan_CCCD,2026-01-08 12:26:00
EVT0013273,USR03112,4_Face_Matching,2026-01-08 12:28:00
EVT0013274,USR03113,1_Download_App,2026-05-26 08:59:00
EVT0013275,USR03113,2_Input_OTP,2026-05-26 09:04:00
EVT0013276,USR03113,3_Scan_CCCD,2026-05-26 09:05:00
EVT0013277,USR03113,4_Face_Matching,2026-05-26 09:07:00
EVT0013278,USR03113,5_Account_Created,2026-05-26 09:08:00
EVT0013279,USR03114,1_Download_App,2026-04-23 11:43:00
EVT0013280,USR03114,2_Input_OTP,2026-04-23 11:48:00
EVT0013281,USR03114,3_Scan_CCCD,2026-04-23 11:49:00
EVT0013282,USR03114,4_Face_Matching,2026-04-23 11:50:00
EVT0013283,USR03114,5_Account_Created,2026-04-23 11:52:00
EVT0013284,USR03115,1_Download_App,2026-05-22 16:16:00
EVT0013285,USR03115,2_Input_OTP,2026-05-22 16:21:00
EVT0013286,USR03115,3_Scan_CCCD,2026-05-22 16:24:00
EVT0013287,USR03115,4_Face_Matching,2026-05-22 16:29:00
EVT0013288,USR03115,5_Account_Created,2026-05-22 16:31:00
EVT0013289,USR03116,1_Download_App,2026-05-22 19:04:00
EVT0013290,USR03116,2_Input_OTP,2026-05-22 19:09:00
EVT0013291,USR03116,3_Scan_CCCD,2026-05-22 19:11:00
EVT0013292,USR03117,1_Download_App,2026-01-22 12:37:00
EVT0013293,USR03117,2_Input_OTP,2026-01-22 12:41:00
EVT0013294,USR03117,3_Scan_CCCD,2026-01-22 12:42:00
EVT0013295,USR03117,4_Face_Matching,2026-01-22 12:44:00
EVT0013296,USR03117,5_Account_Created,2026-01-22 12:47:00
EVT0013297,USR03118,1_Download_App,2026-01-22 19:17:00
EVT0013298,USR03118,2_Input_OTP,2026-01-22 19:21:00
EVT0013299,USR03118,3_Scan_CCCD,2026-01-22 19:23:00
EVT0013300,USR03118,4_Face_Matching,2026-01-22 19:25:00
EVT0013301,USR03118,5_Account_Created,2026-01-22 19:29:00
EVT0013302,USR03119,1_Download_App,2026-01-29 09:15:00
EVT0013303,USR03119,2_Input_OTP,2026-01-29 09:16:00
EVT0013304,USR03119,3_Scan_CCCD,2026-01-29 09:19:00
EVT0013305,USR03119,4_Face_Matching,2026-01-29 09:22:00
EVT0013306,USR03119,5_Account_Created,2026-01-29 09:27:00
EVT0013307,USR03120,1_Download_App,2026-04-13 19:08:00
EVT0013308,USR03120,2_Input_OTP,2026-04-13 19:11:00
EVT0013309,USR03120,3_Scan_CCCD,2026-04-13 19:13:00
EVT0013310,USR03120,4_Face_Matching,2026-04-13 19:15:00
EVT0013311,USR03120,5_Account_Created,2026-04-13 19:16:00
EVT0013312,USR03121,1_Download_App,2026-04-29 09:07:00
EVT0013313,USR03121,2_Input_OTP,2026-04-29 09:10:00
EVT0013314,USR03121,3_Scan_CCCD,2026-04-29 09:15:00
EVT0013315,USR03121,4_Face_Matching,2026-04-29 09:17:00
EVT0013316,USR03121,5_Account_Created,2026-04-29 09:22:00
EVT0013317,USR03122,1_Download_App,2026-04-27 17:08:00
EVT0013318,USR03122,2_Input_OTP,2026-04-27 17:13:00
EVT0013319,USR03122,3_Scan_CCCD,2026-04-27 17:16:00
EVT0013320,USR03122,4_Face_Matching,2026-04-27 17:18:00
EVT0013321,USR03122,5_Account_Created,2026-04-27 17:21:00
EVT0013322,USR03123,1_Download_App,2026-04-12 14:53:00
EVT0013323,USR03123,2_Input_OTP,2026-04-12 14:57:00
EVT0013324,USR03123,3_Scan_CCCD,2026-04-12 14:58:00
EVT0013325,USR03123,4_Face_Matching,2026-04-12 15:02:00
EVT0013326,USR03123,5_Account_Created,2026-04-12 15:06:00
EVT0013327,USR03124,1_Download_App,2026-02-17 09:25:00
EVT0013328,USR03124,2_Input_OTP,2026-02-17 09:28:00
EVT0013329,USR03124,3_Scan_CCCD,2026-02-17 09:31:00
EVT0013330,USR03124,4_Face_Matching,2026-02-17 09:33:00
EVT0013331,USR03124,5_Account_Created,2026-02-17 09:34:00
EVT0013332,USR03125,1_Download_App,2026-03-18 11:46:00
EVT0013333,USR03125,2_Input_OTP,2026-03-18 11:49:00
EVT0013334,USR03125,3_Scan_CCCD,2026-03-18 11:54:00
EVT0013335,USR03125,4_Face_Matching,2026-03-18 11:56:00
EVT0013336,USR03125,5_Account_Created,2026-03-18 11:57:00
EVT0013337,USR03126,1_Download_App,2026-03-11 08:36:00
EVT0013338,USR03126,2_Input_OTP,2026-03-11 08:39:00
EVT0013339,USR03126,3_Scan_CCCD,2026-03-11 08:42:00
EVT0013340,USR03126,4_Face_Matching,2026-03-11 08:46:00
EVT0013341,USR03126,5_Account_Created,2026-03-11 08:47:00
EVT0013342,USR03127,1_Download_App,2026-01-15 11:12:00
EVT0013343,USR03127,2_Input_OTP,2026-01-15 11:15:00
EVT0013344,USR03127,3_Scan_CCCD,2026-01-15 11:20:00
EVT0013345,USR03127,4_Face_Matching,2026-01-15 11:21:00
EVT0013346,USR03127,5_Account_Created,2026-01-15 11:24:00
EVT0013347,USR03128,1_Download_App,2026-02-11 13:07:00
EVT0013348,USR03128,2_Input_OTP,2026-02-11 13:10:00
EVT0013349,USR03128,3_Scan_CCCD,2026-02-11 13:15:00
EVT0013350,USR03129,1_Download_App,2026-04-12 21:00:00
EVT0013351,USR03129,2_Input_OTP,2026-04-12 21:01:00
EVT0013352,USR03129,3_Scan_CCCD,2026-04-12 21:05:00
EVT0013353,USR03129,4_Face_Matching,2026-04-12 21:06:00
EVT0013354,USR03129,5_Account_Created,2026-04-12 21:11:00
EVT0013355,USR03130,1_Download_App,2026-02-03 15:39:00
EVT0013356,USR03130,2_Input_OTP,2026-02-03 15:43:00
EVT0013357,USR03130,3_Scan_CCCD,2026-02-03 15:48:00
EVT0013358,USR03130,4_Face_Matching,2026-02-03 15:52:00
EVT0013359,USR03130,5_Account_Created,2026-02-03 15:53:00
EVT0013360,USR03131,1_Download_App,2026-02-25 19:42:00
EVT0013361,USR03131,2_Input_OTP,2026-02-25 19:45:00
EVT0013362,USR03131,3_Scan_CCCD,2026-02-25 19:50:00
EVT0013363,USR03131,4_Face_Matching,2026-02-25 19:54:00
EVT0013364,USR03131,5_Account_Created,2026-02-25 19:58:00
EVT0013365,USR03132,1_Download_App,2026-03-17 20:41:00
EVT0013366,USR03132,2_Input_OTP,2026-03-17 20:44:00
EVT0013367,USR03132,3_Scan_CCCD,2026-03-17 20:45:00
EVT0013368,USR03133,1_Download_App,2026-03-13 09:18:00
EVT0013369,USR03133,2_Input_OTP,2026-03-13 09:21:00
EVT0013370,USR03133,3_Scan_CCCD,2026-03-13 09:26:00
EVT0013371,USR03133,4_Face_Matching,2026-03-13 09:28:00
EVT0013372,USR03133,5_Account_Created,2026-03-13 09:33:00
EVT0013373,USR03134,1_Download_App,2026-04-03 08:54:00
EVT0013374,USR03134,2_Input_OTP,2026-04-03 08:56:00
EVT0013375,USR03134,3_Scan_CCCD,2026-04-03 08:57:00
EVT0013376,USR03134,4_Face_Matching,2026-04-03 09:00:00
EVT0013377,USR03134,5_Account_Created,2026-04-03 09:04:00
EVT0013378,USR03135,1_Download_App,2026-01-31 17:06:00
EVT0013379,USR03135,2_Input_OTP,2026-01-31 17:07:00
EVT0013380,USR03135,3_Scan_CCCD,2026-01-31 17:09:00
EVT0013381,USR03135,4_Face_Matching,2026-01-31 17:11:00
EVT0013382,USR03135,5_Account_Created,2026-01-31 17:12:00
EVT0013383,USR03136,1_Download_App,2026-04-14 10:02:00
EVT0013384,USR03136,2_Input_OTP,2026-04-14 10:05:00
EVT0013385,USR03136,3_Scan_CCCD,2026-04-14 10:07:00
EVT0013386,USR03136,4_Face_Matching,2026-04-14 10:11:00
EVT0013387,USR03136,5_Account_Created,2026-04-14 10:14:00
EVT0013388,USR03137,1_Download_App,2026-04-13 10:25:00
EVT0013389,USR03137,2_Input_OTP,2026-04-13 10:28:00
EVT0013390,USR03137,3_Scan_CCCD,2026-04-13 10:30:00
EVT0013391,USR03137,4_Face_Matching,2026-04-13 10:33:00
EVT0013392,USR03137,5_Account_Created,2026-04-13 10:34:00
EVT0013393,USR03138,1_Download_App,2026-03-05 19:20:00
EVT0013394,USR03138,2_Input_OTP,2026-03-05 19:23:00
EVT0013395,USR03138,3_Scan_CCCD,2026-03-05 19:24:00
EVT0013396,USR03138,4_Face_Matching,2026-03-05 19:26:00
EVT0013397,USR03138,5_Account_Created,2026-03-05 19:28:00
EVT0013398,USR03139,1_Download_App,2026-04-09 08:34:00
EVT0013399,USR03139,2_Input_OTP,2026-04-09 08:37:00
EVT0013400,USR03139,3_Scan_CCCD,2026-04-09 08:42:00
EVT0013401,USR03139,4_Face_Matching,2026-04-09 08:44:00
EVT0013402,USR03139,5_Account_Created,2026-04-09 08:46:00
EVT0013403,USR03140,1_Download_App,2026-05-04 19:56:00
EVT0013404,USR03140,2_Input_OTP,2026-05-04 19:58:00
EVT0013405,USR03140,3_Scan_CCCD,2026-05-04 20:01:00
EVT0013406,USR03140,4_Face_Matching,2026-05-04 20:05:00
EVT0013407,USR03140,5_Account_Created,2026-05-04 20:08:00
EVT0013408,USR03141,1_Download_App,2026-05-13 08:58:00
EVT0013409,USR03141,2_Input_OTP,2026-05-13 08:59:00
EVT0013410,USR03141,3_Scan_CCCD,2026-05-13 09:04:00
EVT0013411,USR03141,4_Face_Matching,2026-05-13 09:07:00
EVT0013412,USR03141,5_Account_Created,2026-05-13 09:09:00
EVT0013413,USR03142,1_Download_App,2026-03-24 08:57:00
EVT0013414,USR03142,2_Input_OTP,2026-03-24 09:00:00
EVT0013415,USR03142,3_Scan_CCCD,2026-03-24 09:04:00
EVT0013416,USR03142,4_Face_Matching,2026-03-24 09:07:00
EVT0013417,USR03142,5_Account_Created,2026-03-24 09:08:00
EVT0013418,USR03143,1_Download_App,2026-01-12 21:26:00
EVT0013419,USR03143,2_Input_OTP,2026-01-12 21:31:00
EVT0013420,USR03143,3_Scan_CCCD,2026-01-12 21:32:00
EVT0013421,USR03143,4_Face_Matching,2026-01-12 21:33:00
EVT0013422,USR03143,5_Account_Created,2026-01-12 21:35:00
EVT0013423,USR03144,1_Download_App,2026-05-03 21:47:00
EVT0013424,USR03144,2_Input_OTP,2026-05-03 21:48:00
EVT0013425,USR03144,3_Scan_CCCD,2026-05-03 21:50:00
EVT0013426,USR03144,4_Face_Matching,2026-05-03 21:52:00
EVT0013427,USR03144,5_Account_Created,2026-05-03 21:53:00
EVT0013428,USR03145,1_Download_App,2026-04-02 12:30:00
EVT0013429,USR03145,2_Input_OTP,2026-04-02 12:35:00
EVT0013430,USR03145,3_Scan_CCCD,2026-04-02 12:37:00
EVT0013431,USR03146,1_Download_App,2026-02-21 09:35:00
EVT0013432,USR03146,2_Input_OTP,2026-02-21 09:36:00
EVT0013433,USR03146,3_Scan_CCCD,2026-02-21 09:41:00
EVT0013434,USR03146,4_Face_Matching,2026-02-21 09:45:00
EVT0013435,USR03146,5_Account_Created,2026-02-21 09:47:00
EVT0013436,USR03147,1_Download_App,2026-04-25 13:28:00
EVT0013437,USR03147,2_Input_OTP,2026-04-25 13:29:00
EVT0013438,USR03147,3_Scan_CCCD,2026-04-25 13:30:00
EVT0013439,USR03147,4_Face_Matching,2026-04-25 13:34:00
EVT0013440,USR03147,5_Account_Created,2026-04-25 13:35:00
EVT0013441,USR03148,1_Download_App,2026-03-29 14:58:00
EVT0013442,USR03148,2_Input_OTP,2026-03-29 15:00:00
EVT0013443,USR03149,1_Download_App,2026-03-30 09:23:00
EVT0013444,USR03149,2_Input_OTP,2026-03-30 09:25:00
EVT0013445,USR03149,3_Scan_CCCD,2026-03-30 09:28:00
EVT0013446,USR03149,4_Face_Matching,2026-03-30 09:33:00
EVT0013447,USR03149,5_Account_Created,2026-03-30 09:34:00
EVT0013448,USR03150,1_Download_App,2026-03-28 19:23:00
EVT0013449,USR03150,2_Input_OTP,2026-03-28 19:27:00
EVT0013450,USR03150,3_Scan_CCCD,2026-03-28 19:28:00
EVT0013451,USR03150,4_Face_Matching,2026-03-28 19:30:00
EVT0013452,USR03150,5_Account_Created,2026-03-28 19:32:00
EVT0013453,USR03151,1_Download_App,2026-01-28 16:24:00
EVT0013454,USR03151,2_Input_OTP,2026-01-28 16:28:00
EVT0013455,USR03151,3_Scan_CCCD,2026-01-28 16:33:00
EVT0013456,USR03151,4_Face_Matching,2026-01-28 16:36:00
EVT0013457,USR03151,5_Account_Created,2026-01-28 16:39:00
EVT0013458,USR03152,1_Download_App,2026-05-09 11:13:00
EVT0013459,USR03152,2_Input_OTP,2026-05-09 11:14:00
EVT0013460,USR03152,3_Scan_CCCD,2026-05-09 11:17:00
EVT0013461,USR03152,4_Face_Matching,2026-05-09 11:18:00
EVT0013462,USR03152,5_Account_Created,2026-05-09 11:21:00
EVT0013463,USR03153,1_Download_App,2026-04-07 10:55:00
EVT0013464,USR03153,2_Input_OTP,2026-04-07 11:00:00
EVT0013465,USR03153,3_Scan_CCCD,2026-04-07 11:05:00
EVT0013466,USR03153,4_Face_Matching,2026-04-07 11:06:00
EVT0013467,USR03153,5_Account_Created,2026-04-07 11:08:00
EVT0013468,USR03154,1_Download_App,2026-05-05 13:26:00
EVT0013469,USR03154,2_Input_OTP,2026-05-05 13:29:00
EVT0013470,USR03154,3_Scan_CCCD,2026-05-05 13:32:00
EVT0013471,USR03154,4_Face_Matching,2026-05-05 13:33:00
EVT0013472,USR03154,5_Account_Created,2026-05-05 13:38:00
EVT0013473,USR03155,1_Download_App,2026-05-14 22:27:00
EVT0013474,USR03155,2_Input_OTP,2026-05-14 22:30:00
EVT0013475,USR03155,3_Scan_CCCD,2026-05-14 22:32:00
EVT0013476,USR03155,4_Face_Matching,2026-05-14 22:37:00
EVT0013477,USR03156,1_Download_App,2026-01-16 07:39:00
EVT0013478,USR03156,2_Input_OTP,2026-01-16 07:43:00
EVT0013479,USR03156,3_Scan_CCCD,2026-01-16 07:45:00
EVT0013480,USR03156,4_Face_Matching,2026-01-16 07:46:00
EVT0013481,USR03156,5_Account_Created,2026-01-16 07:47:00
EVT0013482,USR03157,1_Download_App,2026-01-13 16:15:00
EVT0013483,USR03157,2_Input_OTP,2026-01-13 16:16:00
EVT0013484,USR03157,3_Scan_CCCD,2026-01-13 16:20:00
EVT0013485,USR03157,4_Face_Matching,2026-01-13 16:23:00
EVT0013486,USR03157,5_Account_Created,2026-01-13 16:26:00
EVT0013487,USR03158,1_Download_App,2026-01-27 21:32:00
EVT0013488,USR03158,2_Input_OTP,2026-01-27 21:34:00
EVT0013489,USR03158,3_Scan_CCCD,2026-01-27 21:38:00
EVT0013490,USR03158,4_Face_Matching,2026-01-27 21:41:00
EVT0013491,USR03158,5_Account_Created,2026-01-27 21:44:00
EVT0013492,USR03159,1_Download_App,2026-02-27 18:52:00
EVT0013493,USR03159,2_Input_OTP,2026-02-27 18:56:00
EVT0013494,USR03159,3_Scan_CCCD,2026-02-27 18:58:00
EVT0013495,USR03159,4_Face_Matching,2026-02-27 19:02:00
EVT0013496,USR03159,5_Account_Created,2026-02-27 19:06:00
EVT0013497,USR03160,1_Download_App,2026-01-02 16:41:00
EVT0013498,USR03160,2_Input_OTP,2026-01-02 16:45:00
EVT0013499,USR03160,3_Scan_CCCD,2026-01-02 16:50:00
EVT0013500,USR03160,4_Face_Matching,2026-01-02 16:51:00
EVT0013501,USR03160,5_Account_Created,2026-01-02 16:54:00
EVT0013502,USR03161,1_Download_App,2026-03-30 22:04:00
EVT0013503,USR03161,2_Input_OTP,2026-03-30 22:09:00
EVT0013504,USR03161,3_Scan_CCCD,2026-03-30 22:11:00
EVT0013505,USR03161,4_Face_Matching,2026-03-30 22:15:00
EVT0013506,USR03161,5_Account_Created,2026-03-30 22:19:00
EVT0013507,USR03162,1_Download_App,2026-04-07 17:54:00
EVT0013508,USR03162,2_Input_OTP,2026-04-07 17:57:00
EVT0013509,USR03162,3_Scan_CCCD,2026-04-07 17:59:00
EVT0013510,USR03162,4_Face_Matching,2026-04-07 18:03:00
EVT0013511,USR03163,1_Download_App,2026-05-26 17:43:00
EVT0013512,USR03163,2_Input_OTP,2026-05-26 17:46:00
EVT0013513,USR03163,3_Scan_CCCD,2026-05-26 17:48:00
EVT0013514,USR03163,4_Face_Matching,2026-05-26 17:49:00
EVT0013515,USR03164,1_Download_App,2026-05-31 21:31:00
EVT0013516,USR03164,2_Input_OTP,2026-05-31 21:36:00
EVT0013517,USR03164,3_Scan_CCCD,2026-05-31 21:37:00
EVT0013518,USR03165,1_Download_App,2026-03-05 21:47:00
EVT0013519,USR03165,2_Input_OTP,2026-03-05 21:48:00
EVT0013520,USR03165,3_Scan_CCCD,2026-03-05 21:49:00
EVT0013521,USR03165,4_Face_Matching,2026-03-05 21:50:00
EVT0013522,USR03165,5_Account_Created,2026-03-05 21:53:00
EVT0013523,USR03166,1_Download_App,2026-04-29 22:05:00
EVT0013524,USR03166,2_Input_OTP,2026-04-29 22:09:00
EVT0013525,USR03167,1_Download_App,2026-01-09 16:14:00
EVT0013526,USR03167,2_Input_OTP,2026-01-09 16:16:00
EVT0013527,USR03167,3_Scan_CCCD,2026-01-09 16:20:00
EVT0013528,USR03167,4_Face_Matching,2026-01-09 16:21:00
EVT0013529,USR03167,5_Account_Created,2026-01-09 16:24:00
EVT0013530,USR03168,1_Download_App,2026-02-12 18:27:00
EVT0013531,USR03168,2_Input_OTP,2026-02-12 18:31:00
EVT0013532,USR03168,3_Scan_CCCD,2026-02-12 18:35:00
EVT0013533,USR03168,4_Face_Matching,2026-02-12 18:37:00
EVT0013534,USR03168,5_Account_Created,2026-02-12 18:42:00
EVT0013535,USR03169,1_Download_App,2026-02-06 07:33:00
EVT0013536,USR03169,2_Input_OTP,2026-02-06 07:37:00
EVT0013537,USR03169,3_Scan_CCCD,2026-02-06 07:42:00
EVT0013538,USR03170,1_Download_App,2026-03-13 07:46:00
EVT0013539,USR03170,2_Input_OTP,2026-03-13 07:51:00
EVT0013540,USR03170,3_Scan_CCCD,2026-03-13 07:56:00
EVT0013541,USR03170,4_Face_Matching,2026-03-13 07:57:00
EVT0013542,USR03170,5_Account_Created,2026-03-13 07:58:00
EVT0013543,USR03171,1_Download_App,2026-01-18 11:17:00
EVT0013544,USR03171,2_Input_OTP,2026-01-18 11:21:00
EVT0013545,USR03171,3_Scan_CCCD,2026-01-18 11:24:00
EVT0013546,USR03171,4_Face_Matching,2026-01-18 11:29:00
EVT0013547,USR03171,5_Account_Created,2026-01-18 11:31:00
EVT0013548,USR03172,1_Download_App,2026-01-30 15:11:00
EVT0013549,USR03172,2_Input_OTP,2026-01-30 15:14:00
EVT0013550,USR03173,1_Download_App,2026-05-16 14:15:00
EVT0013551,USR03173,2_Input_OTP,2026-05-16 14:19:00
EVT0013552,USR03173,3_Scan_CCCD,2026-05-16 14:24:00
EVT0013553,USR03174,1_Download_App,2026-05-17 17:33:00
EVT0013554,USR03174,2_Input_OTP,2026-05-17 17:36:00
EVT0013555,USR03174,3_Scan_CCCD,2026-05-17 17:41:00
EVT0013556,USR03174,4_Face_Matching,2026-05-17 17:45:00
EVT0013557,USR03174,5_Account_Created,2026-05-17 17:46:00
EVT0013558,USR03175,1_Download_App,2026-04-10 14:55:00
EVT0013559,USR03175,2_Input_OTP,2026-04-10 14:58:00
EVT0013560,USR03175,3_Scan_CCCD,2026-04-10 14:59:00
EVT0013561,USR03175,4_Face_Matching,2026-04-10 15:00:00
EVT0013562,USR03175,5_Account_Created,2026-04-10 15:02:00
EVT0013563,USR03176,1_Download_App,2026-01-26 22:26:00
EVT0013564,USR03176,2_Input_OTP,2026-01-26 22:27:00
EVT0013565,USR03176,3_Scan_CCCD,2026-01-26 22:29:00
EVT0013566,USR03176,4_Face_Matching,2026-01-26 22:34:00
EVT0013567,USR03176,5_Account_Created,2026-01-26 22:39:00
EVT0013568,USR03177,1_Download_App,2026-03-22 21:25:00
EVT0013569,USR03177,2_Input_OTP,2026-03-22 21:27:00
EVT0013570,USR03177,3_Scan_CCCD,2026-03-22 21:30:00
EVT0013571,USR03178,1_Download_App,2026-05-13 20:37:00
EVT0013572,USR03178,2_Input_OTP,2026-05-13 20:38:00
EVT0013573,USR03178,3_Scan_CCCD,2026-05-13 20:39:00
EVT0013574,USR03178,4_Face_Matching,2026-05-13 20:43:00
EVT0013575,USR03178,5_Account_Created,2026-05-13 20:46:00
EVT0013576,USR03179,1_Download_App,2026-02-22 12:34:00
EVT0013577,USR03179,2_Input_OTP,2026-02-22 12:38:00
EVT0013578,USR03179,3_Scan_CCCD,2026-02-22 12:39:00
EVT0013579,USR03179,4_Face_Matching,2026-02-22 12:42:00
EVT0013580,USR03179,5_Account_Created,2026-02-22 12:45:00
EVT0013581,USR03180,1_Download_App,2026-01-09 08:40:00
EVT0013582,USR03180,2_Input_OTP,2026-01-09 08:42:00
EVT0013583,USR03180,3_Scan_CCCD,2026-01-09 08:43:00
EVT0013584,USR03180,4_Face_Matching,2026-01-09 08:47:00
EVT0013585,USR03180,5_Account_Created,2026-01-09 08:52:00
EVT0013586,USR03181,1_Download_App,2026-02-26 12:42:00
EVT0013587,USR03181,2_Input_OTP,2026-02-26 12:47:00
EVT0013588,USR03181,3_Scan_CCCD,2026-02-26 12:49:00
EVT0013589,USR03181,4_Face_Matching,2026-02-26 12:53:00
EVT0013590,USR03181,5_Account_Created,2026-02-26 12:55:00
EVT0013591,USR03182,1_Download_App,2026-03-17 20:59:00
EVT0013592,USR03182,2_Input_OTP,2026-03-17 21:01:00
EVT0013593,USR03182,3_Scan_CCCD,2026-03-17 21:03:00
EVT0013594,USR03182,4_Face_Matching,2026-03-17 21:04:00
EVT0013595,USR03182,5_Account_Created,2026-03-17 21:06:00
EVT0013596,USR03183,1_Download_App,2026-01-31 22:00:00
EVT0013597,USR03183,2_Input_OTP,2026-01-31 22:05:00
EVT0013598,USR03183,3_Scan_CCCD,2026-01-31 22:06:00
EVT0013599,USR03183,4_Face_Matching,2026-01-31 22:11:00
EVT0013600,USR03183,5_Account_Created,2026-01-31 22:16:00
EVT0013601,USR03184,1_Download_App,2026-01-08 16:42:00
EVT0013602,USR03184,2_Input_OTP,2026-01-08 16:47:00
EVT0013603,USR03184,3_Scan_CCCD,2026-01-08 16:51:00
EVT0013604,USR03184,4_Face_Matching,2026-01-08 16:52:00
EVT0013605,USR03184,5_Account_Created,2026-01-08 16:57:00
EVT0013606,USR03185,1_Download_App,2026-03-21 22:15:00
EVT0013607,USR03185,2_Input_OTP,2026-03-21 22:18:00
EVT0013608,USR03185,3_Scan_CCCD,2026-03-21 22:21:00
EVT0013609,USR03186,1_Download_App,2026-01-03 20:51:00
EVT0013610,USR03186,2_Input_OTP,2026-01-03 20:54:00
EVT0013611,USR03186,3_Scan_CCCD,2026-01-03 20:56:00
EVT0013612,USR03187,1_Download_App,2026-01-18 08:44:00
EVT0013613,USR03187,2_Input_OTP,2026-01-18 08:45:00
EVT0013614,USR03187,3_Scan_CCCD,2026-01-18 08:47:00
EVT0013615,USR03187,4_Face_Matching,2026-01-18 08:48:00
EVT0013616,USR03187,5_Account_Created,2026-01-18 08:49:00
EVT0013617,USR03188,1_Download_App,2026-04-05 20:54:00
EVT0013618,USR03188,2_Input_OTP,2026-04-05 20:56:00
EVT0013619,USR03188,3_Scan_CCCD,2026-04-05 20:59:00
EVT0013620,USR03188,4_Face_Matching,2026-04-05 21:03:00
EVT0013621,USR03188,5_Account_Created,2026-04-05 21:05:00
EVT0013622,USR03189,1_Download_App,2026-03-04 10:22:00
EVT0013623,USR03189,2_Input_OTP,2026-03-04 10:23:00
EVT0013624,USR03189,3_Scan_CCCD,2026-03-04 10:27:00
EVT0013625,USR03189,4_Face_Matching,2026-03-04 10:30:00
EVT0013626,USR03189,5_Account_Created,2026-03-04 10:31:00
EVT0013627,USR03190,1_Download_App,2026-05-06 17:25:00
EVT0013628,USR03190,2_Input_OTP,2026-05-06 17:26:00
EVT0013629,USR03190,3_Scan_CCCD,2026-05-06 17:29:00
EVT0013630,USR03190,4_Face_Matching,2026-05-06 17:31:00
EVT0013631,USR03190,5_Account_Created,2026-05-06 17:34:00
EVT0013632,USR03191,1_Download_App,2026-05-31 20:31:00
EVT0013633,USR03191,2_Input_OTP,2026-05-31 20:34:00
EVT0013634,USR03191,3_Scan_CCCD,2026-05-31 20:36:00
EVT0013635,USR03191,4_Face_Matching,2026-05-31 20:37:00
EVT0013636,USR03191,5_Account_Created,2026-05-31 20:42:00
EVT0013637,USR03192,1_Download_App,2026-05-25 19:41:00
EVT0013638,USR03192,2_Input_OTP,2026-05-25 19:46:00
EVT0013639,USR03192,3_Scan_CCCD,2026-05-25 19:49:00
EVT0013640,USR03192,4_Face_Matching,2026-05-25 19:54:00
EVT0013641,USR03192,5_Account_Created,2026-05-25 19:59:00
EVT0013642,USR03193,1_Download_App,2026-03-15 17:12:00
EVT0013643,USR03193,2_Input_OTP,2026-03-15 17:17:00
EVT0013644,USR03193,3_Scan_CCCD,2026-03-15 17:19:00
EVT0013645,USR03193,4_Face_Matching,2026-03-15 17:21:00
EVT0013646,USR03193,5_Account_Created,2026-03-15 17:22:00
EVT0013647,USR03194,1_Download_App,2026-04-21 20:28:00
EVT0013648,USR03194,2_Input_OTP,2026-04-21 20:29:00
EVT0013649,USR03194,3_Scan_CCCD,2026-04-21 20:30:00
EVT0013650,USR03194,4_Face_Matching,2026-04-21 20:33:00
EVT0013651,USR03195,1_Download_App,2026-01-27 13:54:00
EVT0013652,USR03196,1_Download_App,2026-01-07 11:26:00
EVT0013653,USR03196,2_Input_OTP,2026-01-07 11:31:00
EVT0013654,USR03196,3_Scan_CCCD,2026-01-07 11:35:00
EVT0013655,USR03197,1_Download_App,2026-01-12 09:08:00
EVT0013656,USR03197,2_Input_OTP,2026-01-12 09:10:00
EVT0013657,USR03197,3_Scan_CCCD,2026-01-12 09:13:00
EVT0013658,USR03197,4_Face_Matching,2026-01-12 09:17:00
EVT0013659,USR03198,1_Download_App,2026-04-29 14:37:00
EVT0013660,USR03198,2_Input_OTP,2026-04-29 14:39:00
EVT0013661,USR03198,3_Scan_CCCD,2026-04-29 14:42:00
EVT0013662,USR03198,4_Face_Matching,2026-04-29 14:45:00
EVT0013663,USR03198,5_Account_Created,2026-04-29 14:47:00
EVT0013664,USR03199,1_Download_App,2026-03-04 13:05:00
EVT0013665,USR03199,2_Input_OTP,2026-03-04 13:09:00
EVT0013666,USR03199,3_Scan_CCCD,2026-03-04 13:13:00
EVT0013667,USR03199,4_Face_Matching,2026-03-04 13:18:00
EVT0013668,USR03199,5_Account_Created,2026-03-04 13:21:00
EVT0013669,USR03200,1_Download_App,2026-04-14 22:14:00
EVT0013670,USR03200,2_Input_OTP,2026-04-14 22:18:00
EVT0013671,USR03200,3_Scan_CCCD,2026-04-14 22:22:00
EVT0013672,USR03201,1_Download_App,2026-05-08 14:13:00
EVT0013673,USR03201,2_Input_OTP,2026-05-08 14:15:00
EVT0013674,USR03201,3_Scan_CCCD,2026-05-08 14:16:00
EVT0013675,USR03201,4_Face_Matching,2026-05-08 14:20:00
EVT0013676,USR03201,5_Account_Created,2026-05-08 14:22:00
EVT0013677,USR03202,1_Download_App,2026-04-17 08:14:00
EVT0013678,USR03202,2_Input_OTP,2026-04-17 08:19:00
EVT0013679,USR03202,3_Scan_CCCD,2026-04-17 08:24:00
EVT0013680,USR03202,4_Face_Matching,2026-04-17 08:29:00
EVT0013681,USR03202,5_Account_Created,2026-04-17 08:33:00
